State,date,Positive COVID Tests,Total COVID Tests,Month,Day,Year,COVID Positivity Rate
California,8/8/2020,545787.0,8707527.0,08 Aug,8,2020,6.27
Colorado,8/8/2020,49893.0,779670.0,08 Aug,8,2020,6.4
Connecticut,8/8/2020,50320.0,864633.0,08 Aug,8,2020,5.82
District of Columbia,8/8/2020,12653.0,213334.0,08 Aug,8,2020,5.93
Delaware,8/8/2020,15502.0,195894.0,08 Aug,8,2020,7.91
Florida,8/8/2020,526577.0,3945872.0,08 Aug,8,2020,13.35
Georgia,8/8/2020,213427.0,1797966.0,08 Aug,8,2020,11.87
Guam,8/8/2020,412.0,24529.0,08 Aug,8,2020,1.68
Hawaii,8/8/2020,3115.0,171105.0,08 Aug,8,2020,1.82
Iowa,8/8/2020,48283.0,513547.0,08 Aug,8,2020,9.4
Idaho,8/8/2020,23922.0,201457.0,08 Aug,8,2020,11.87
Illinois,8/8/2020,193998.0,3033934.0,08 Aug,8,2020,6.39
Indiana,8/8/2020,73287.0,828466.0,08 Aug,8,2020,8.85
Kansas,8/8/2020,30638.0,316512.0,08 Aug,8,2020,9.68
Kentucky,8/8/2020,34578.0,646187.0,08 Aug,8,2020,5.35
Louisiana,8/8/2020,128746.0,1505002.0,08 Aug,8,2020,8.55
Massachusetts,8/8/2020,120711.0,1755478.0,08 Aug,8,2020,6.88
Maryland,8/8/2020,94581.0,1019523.0,08 Aug,8,2020,9.28
Maine,8/8/2020,4026.0,186401.0,08 Aug,8,2020,2.16
Michigan,8/8/2020,96191.0,2075121.0,08 Aug,8,2020,4.64
Minnesota,8/8/2020,60101.0,1138595.0,08 Aug,8,2020,5.28
Missouri,8/8/2020,57379.0,996617.0,08 Aug,8,2020,5.76
Northern Mariana Islands,8/8/2020,48.0,12301.0,08 Aug,8,2020,0.39
Mississippi,8/8/2020,66646.0,493590.0,08 Aug,8,2020,13.5
Montana,8/8/2020,4889.0,188846.0,08 Aug,8,2020,2.59
North Carolina,8/8/2020,134766.0,1969766.0,08 Aug,8,2020,6.84
North Dakota,8/8/2020,7498.0,342078.0,08 Aug,8,2020,2.19
Nebraska,8/8/2020,28104.0,297538.0,08 Aug,8,2020,9.45
New Hampshire,8/8/2020,6818.0,257597.0,08 Aug,8,2020,2.65
New Jersey,8/8/2020,184429.0,2252792.0,08 Aug,8,2020,8.19
New Mexico,8/8/2020,21965.0,612854.0,08 Aug,8,2020,3.58
Nevada,8/8/2020,55419.0,513019.0,08 Aug,8,2020,10.8
New York,8/8/2020,420345.0,6443832.0,08 Aug,8,2020,6.52
Ohio,8/8/2020,99969.0,1644493.0,08 Aug,8,2020,6.08
Oklahoma,8/8/2020,43080.0,693565.0,08 Aug,8,2020,6.21
Oregon,8/8/2020,21010.0,438067.0,08 Aug,8,2020,4.8
Pennsylvania,8/8/2020,118092.0,1333057.0,08 Aug,8,2020,8.86
Puerto Rico,8/8/2020,21424.0,327396.0,08 Aug,8,2020,6.54
Rhode Island,8/8/2020,19832.0,398976.0,08 Aug,8,2020,4.97
South Carolina,8/8/2020,99460.0,778075.0,08 Aug,8,2020,12.78
South Dakota,8/8/2020,9477.0,119987.0,08 Aug,8,2020,7.9
Tennesee,8/8/2020,120585.0,1685486.0,08 Aug,8,2020,7.15
Texas,8/8/2020,481483.0,4012657.0,08 Aug,8,2020,12.0
Utah,8/8/2020,43751.0,566355.0,08 Aug,8,2020,7.73
Virginia,8/8/2020,99189.0,1219165.0,08 Aug,8,2020,8.14
Virgin Islands,8/8/2020,528.0,10619.0,08 Aug,8,2020,4.97
Vermont,8/8/2020,1454.0,101803.0,08 Aug,8,2020,1.43
Washington,8/8/2020,64723.0,1198007.0,08 Aug,8,2020,5.4
Wisconsin,8/8/2020,64213.0,1051158.0,08 Aug,8,2020,6.11
West Virginia,8/8/2020,7563.0,317920.0,08 Aug,8,2020,2.38
Wyoming,8/8/2020,3013.0,56638.0,08 Aug,8,2020,5.32
Alaska,8/7/2020,4288.0,268851.0,08 Aug,7,2020,1.59
Alabama,8/7/2020,98301.0,745942.0,08 Aug,7,2020,13.18
Arkansas,8/7/2020,48039.0,551523.0,08 Aug,7,2020,8.71
American Samoa,8/7/2020,0.0,1396.0,08 Aug,7,2020,0.0
Arizona,8/7/2020,185053.0,1003583.0,08 Aug,7,2020,18.44
California,8/7/2020,538416.0,8596882.0,08 Aug,7,2020,6.26
Colorado,8/7/2020,49436.0,766473.0,08 Aug,7,2020,6.45
Connecticut,8/7/2020,50320.0,864633.0,08 Aug,7,2020,5.82
District of Columbia,8/7/2020,12589.0,208725.0,08 Aug,7,2020,6.03
Delaware,8/7/2020,15445.0,194784.0,08 Aug,7,2020,7.93
Florida,8/7/2020,518075.0,3896939.0,08 Aug,7,2020,13.29
Georgia,8/7/2020,209004.0,1753129.0,08 Aug,7,2020,11.92
Guam,8/7/2020,411.0,24362.0,08 Aug,7,2020,1.69
Hawaii,8/7/2020,2914.0,168130.0,08 Aug,7,2020,1.73
Iowa,8/7/2020,47865.0,508700.0,08 Aug,7,2020,9.41
Idaho,8/7/2020,23399.0,197217.0,08 Aug,7,2020,11.86
Illinois,8/7/2020,191808.0,2985918.0,08 Aug,7,2020,6.42
Indiana,8/7/2020,72254.0,817104.0,08 Aug,7,2020,8.84
Kansas,8/7/2020,30638.0,316512.0,08 Aug,7,2020,9.68
Kentucky,8/7/2020,33796.0,639833.0,08 Aug,7,2020,5.28
Louisiana,8/7/2020,128746.0,1505002.0,08 Aug,7,2020,8.55
Massachusetts,8/7/2020,120291.0,1743447.0,08 Aug,7,2020,6.9
Maryland,8/7/2020,93806.0,1006824.0,08 Aug,7,2020,9.32
Maine,8/7/2020,4014.0,183722.0,08 Aug,7,2020,2.18
Michigan,8/7/2020,95470.0,2036595.0,08 Aug,7,2020,4.69
Minnesota,8/7/2020,59185.0,1121299.0,08 Aug,7,2020,5.28
Missouri,8/7/2020,57379.0,996617.0,08 Aug,7,2020,5.76
Northern Mariana Islands,8/7/2020,47.0,12301.0,08 Aug,7,2020,0.38
Mississippi,8/7/2020,65436.0,487212.0,08 Aug,7,2020,13.43
Montana,8/7/2020,4757.0,187756.0,08 Aug,7,2020,2.53
North Carolina,8/7/2020,132812.0,1939812.0,08 Aug,7,2020,6.85
North Dakota,8/7/2020,7318.0,336501.0,08 Aug,7,2020,2.17
Nebraska,8/7/2020,27821.0,293902.0,08 Aug,7,2020,9.47
New Hampshire,8/7/2020,6742.0,254522.0,08 Aug,7,2020,2.65
New Jersey,8/7/2020,184061.0,2252792.0,08 Aug,7,2020,8.17
New Mexico,8/7/2020,21773.0,604382.0,08 Aug,7,2020,3.6
Nevada,8/7/2020,54533.0,506998.0,08 Aug,7,2020,10.76
New York,8/7/2020,419642.0,6368975.0,08 Aug,7,2020,6.59
Ohio,8/7/2020,98675.0,1623095.0,08 Aug,7,2020,6.08
Oklahoma,8/7/2020,42255.0,685815.0,08 Aug,7,2020,6.16
Oregon,8/7/2020,20636.0,437693.0,08 Aug,7,2020,4.71
Pennsylvania,8/7/2020,117279.0,1316899.0,08 Aug,7,2020,8.91
Puerto Rico,8/7/2020,20686.0,326658.0,08 Aug,7,2020,6.33
Rhode Island,8/7/2020,19738.0,394749.0,08 Aug,7,2020,5.0
South Carolina,8/7/2020,98219.0,767961.0,08 Aug,7,2020,12.79
South Dakota,8/7/2020,9371.0,118727.0,08 Aug,7,2020,7.89
Tennesee,8/7/2020,118782.0,1662032.0,08 Aug,7,2020,7.15
Texas,8/7/2020,474524.0,4000532.0,08 Aug,7,2020,11.86
Utah,8/7/2020,43375.0,559100.0,08 Aug,7,2020,7.76
Virginia,8/7/2020,97882.0,1205004.0,08 Aug,7,2020,8.12
Virgin Islands,8/7/2020,522.0,10499.0,08 Aug,7,2020,4.97
Vermont,8/7/2020,1448.0,100962.0,08 Aug,7,2020,1.43
Washington,8/7/2020,64357.0,1188665.0,08 Aug,7,2020,5.41
Wisconsin,8/7/2020,63028.0,1037976.0,08 Aug,7,2020,6.07
West Virginia,8/7/2020,7433.0,312677.0,08 Aug,7,2020,2.38
Wyoming,8/7/2020,3000.0,56625.0,08 Aug,7,2020,5.3
Alaska,8/6/2020,4223.0,261572.0,08 Aug,6,2020,1.61
Alabama,8/6/2020,96592.0,736594.0,08 Aug,6,2020,13.11
Arkansas,8/6/2020,47028.0,539101.0,08 Aug,6,2020,8.72
American Samoa,8/6/2020,0.0,1396.0,08 Aug,6,2020,0.0
Arizona,8/6/2020,183647.0,994625.0,08 Aug,6,2020,18.46
California,8/6/2020,529980.0,8500463.0,08 Aug,6,2020,6.23
Colorado,8/6/2020,48988.0,754644.0,08 Aug,6,2020,6.49
Connecticut,8/6/2020,50245.0,857098.0,08 Aug,6,2020,5.86
District of Columbia,8/6/2020,12518.0,205983.0,08 Aug,6,2020,6.08
Delaware,8/6/2020,15365.0,192703.0,08 Aug,6,2020,7.97
Florida,8/6/2020,510389.0,3857363.0,08 Aug,6,2020,13.23
Georgia,8/6/2020,204895.0,1724762.0,08 Aug,6,2020,11.88
Guam,8/6/2020,397.0,23877.0,08 Aug,6,2020,1.66
Hawaii,8/6/2020,2763.0,164727.0,08 Aug,6,2020,1.68
Iowa,8/6/2020,47361.0,503120.0,08 Aug,6,2020,9.41
Idaho,8/6/2020,22707.0,193154.0,08 Aug,6,2020,11.76
Illinois,8/6/2020,189705.0,2939030.0,08 Aug,6,2020,6.45
Indiana,8/6/2020,71015.0,804345.0,08 Aug,6,2020,8.83
Kansas,8/6/2020,29717.0,308718.0,08 Aug,6,2020,9.63
Kentucky,8/6/2020,33254.0,630336.0,08 Aug,6,2020,5.28
Louisiana,8/6/2020,127246.0,1484972.0,08 Aug,6,2020,8.57
Massachusetts,8/6/2020,119874.0,1721559.0,08 Aug,6,2020,6.96
Maryland,8/6/2020,93005.0,992141.0,08 Aug,6,2020,9.37
Maine,8/6/2020,3997.0,180916.0,08 Aug,6,2020,2.21
Michigan,8/6/2020,94656.0,2006578.0,08 Aug,6,2020,4.72
Minnesota,8/6/2020,58640.0,1105094.0,08 Aug,6,2020,5.31
Missouri,8/6/2020,56383.0,968131.0,08 Aug,6,2020,5.82
Northern Mariana Islands,8/6/2020,47.0,12301.0,08 Aug,6,2020,0.38
Mississippi,8/6/2020,64400.0,482541.0,08 Aug,6,2020,13.35
Montana,8/6/2020,4602.0,185815.0,08 Aug,6,2020,2.48
North Carolina,8/6/2020,131267.0,1904750.0,08 Aug,6,2020,6.89
North Dakota,8/6/2020,7169.0,331004.0,08 Aug,6,2020,2.17
Nebraska,8/6/2020,27489.0,290181.0,08 Aug,6,2020,9.47
New Hampshire,8/6/2020,6719.0,251509.0,08 Aug,6,2020,2.67
New Jersey,8/6/2020,183701.0,2230245.0,08 Aug,6,2020,8.24
New Mexico,8/6/2020,21566.0,597408.0,08 Aug,6,2020,3.61
Nevada,8/6/2020,53557.0,500195.0,08 Aug,6,2020,10.71
New York,8/6/2020,418928.0,6298805.0,08 Aug,6,2020,6.65
Ohio,8/6/2020,97471.0,1598039.0,08 Aug,6,2020,6.1
Oklahoma,8/6/2020,41401.0,674653.0,08 Aug,6,2020,6.14
Oregon,8/6/2020,20225.0,432262.0,08 Aug,6,2020,4.68
Pennsylvania,8/6/2020,116521.0,1300251.0,08 Aug,6,2020,8.96
Puerto Rico,8/6/2020,19934.0,325906.0,08 Aug,6,2020,6.12
Rhode Island,8/6/2020,19611.0,389969.0,08 Aug,6,2020,5.03
South Carolina,8/6/2020,96797.0,756145.0,08 Aug,6,2020,12.8
South Dakota,8/6/2020,9273.0,117574.0,08 Aug,6,2020,7.89
Tennesee,8/6/2020,116350.0,1635191.0,08 Aug,6,2020,7.12
Texas,8/6/2020,467485.0,3944480.0,08 Aug,6,2020,11.85
Utah,8/6/2020,42915.0,555391.0,08 Aug,6,2020,7.73
Virginia,8/6/2020,95867.0,1191304.0,08 Aug,6,2020,8.05
Virgin Islands,8/6/2020,501.0,10375.0,08 Aug,6,2020,4.83
Vermont,8/6/2020,1445.0,100052.0,08 Aug,6,2020,1.44
Washington,8/6/2020,63698.0,1173650.0,08 Aug,6,2020,5.43
Wisconsin,8/6/2020,61985.0,1023836.0,08 Aug,6,2020,6.05
West Virginia,8/6/2020,7277.0,307409.0,08 Aug,6,2020,2.37
Wyoming,8/6/2020,2958.0,56108.0,08 Aug,6,2020,5.27
Alaska,8/5/2020,4183.0,257279.0,08 Aug,5,2020,1.63
Alabama,8/5/2020,94654.0,724582.0,08 Aug,5,2020,13.06
Arkansas,8/5/2020,46293.0,533899.0,08 Aug,5,2020,8.67
American Samoa,8/5/2020,0.0,1396.0,08 Aug,5,2020,0.0
Arizona,8/5/2020,182203.0,984332.0,08 Aug,5,2020,18.51
California,8/5/2020,524722.0,8409400.0,08 Aug,5,2020,6.24
Colorado,8/5/2020,48394.0,727026.0,08 Aug,5,2020,6.66
Connecticut,8/5/2020,50225.0,848109.0,08 Aug,5,2020,5.92
District of Columbia,8/5/2020,12443.0,202825.0,08 Aug,5,2020,6.13
Delaware,8/5/2020,15296.0,190700.0,08 Aug,5,2020,8.02
Florida,8/5/2020,502739.0,3814884.0,08 Aug,5,2020,13.18
Georgia,8/5/2020,201713.0,1695224.0,08 Aug,5,2020,11.9
Guam,8/5/2020,389.0,23435.0,08 Aug,5,2020,1.66
Hawaii,8/5/2020,2591.0,161400.0,08 Aug,5,2020,1.61
Iowa,8/5/2020,46659.0,496428.0,08 Aug,5,2020,9.4
Idaho,8/5/2020,22234.0,190520.0,08 Aug,5,2020,11.67
Illinois,8/5/2020,187752.0,2897344.0,08 Aug,5,2020,6.48
Indiana,8/5/2020,69975.0,792225.0,08 Aug,5,2020,8.83
Kansas,8/5/2020,29717.0,308718.0,08 Aug,5,2020,9.63
Kentucky,8/5/2020,32741.0,618793.0,08 Aug,5,2020,5.29
Louisiana,8/5/2020,125943.0,1469867.0,08 Aug,5,2020,8.57
Massachusetts,8/5/2020,119643.0,1698416.0,08 Aug,5,2020,7.04
Maryland,8/5/2020,92426.0,982395.0,08 Aug,5,2020,9.41
Maine,8/5/2020,3992.0,178245.0,08 Aug,5,2020,2.24
Michigan,8/5/2020,93893.0,1980472.0,08 Aug,5,2020,4.74
Minnesota,8/5/2020,57779.0,1090303.0,08 Aug,5,2020,5.3
Missouri,8/5/2020,55321.0,957863.0,08 Aug,5,2020,5.78
Northern Mariana Islands,8/5/2020,46.0,12301.0,08 Aug,5,2020,0.37
Mississippi,8/5/2020,63444.0,477822.0,08 Aug,5,2020,13.28
Montana,8/5/2020,4429.0,183124.0,08 Aug,5,2020,2.42
North Carolina,8/5/2020,129288.0,1873668.0,08 Aug,5,2020,6.9
North Dakota,8/5/2020,7047.0,325826.0,08 Aug,5,2020,2.16
Nebraska,8/5/2020,27178.0,287105.0,08 Aug,5,2020,9.47
New Hampshire,8/5/2020,6693.0,249006.0,08 Aug,5,2020,2.69
New Jersey,8/5/2020,183327.0,2187018.0,08 Aug,5,2020,8.38
New Mexico,8/5/2020,21340.0,590825.0,08 Aug,5,2020,3.61
Nevada,8/5/2020,52828.0,491117.0,08 Aug,5,2020,10.76
New York,8/5/2020,418225.0,6226435.0,08 Aug,5,2020,6.72
Ohio,8/5/2020,96305.0,1574613.0,08 Aug,5,2020,6.12
Oklahoma,8/5/2020,40564.0,664730.0,08 Aug,5,2020,6.1
Oregon,8/5/2020,19979.0,426802.0,08 Aug,5,2020,4.68
Pennsylvania,8/5/2020,115714.0,1284725.0,08 Aug,5,2020,9.01
Puerto Rico,8/5/2020,19651.0,325623.0,08 Aug,5,2020,6.03
Rhode Island,8/5/2020,19481.0,384487.0,08 Aug,5,2020,5.07
South Carolina,8/5/2020,95472.0,748622.0,08 Aug,5,2020,12.75
South Dakota,8/5/2020,9168.0,116374.0,08 Aug,5,2020,7.88
Tennesee,8/5/2020,114098.0,1612045.0,08 Aug,5,2020,7.08
Texas,8/5/2020,459887.0,3908235.0,08 Aug,5,2020,11.77
Utah,8/5/2020,42328.0,550322.0,08 Aug,5,2020,7.69
Virginia,8/5/2020,95049.0,1176180.0,08 Aug,5,2020,8.08
Virgin Islands,8/5/2020,481.0,10103.0,08 Aug,5,2020,4.76
Vermont,8/5/2020,1436.0,98990.0,08 Aug,5,2020,1.45
Washington,8/5/2020,62992.0,1159061.0,08 Aug,5,2020,5.43
Wisconsin,8/5/2020,61110.0,1006094.0,08 Aug,5,2020,6.07
West Virginia,8/5/2020,7159.0,302594.0,08 Aug,5,2020,2.37
Wyoming,8/5/2020,2923.0,55714.0,08 Aug,5,2020,5.25
Alaska,8/4/2020,4125.0,252649.0,08 Aug,4,2020,1.63
Alabama,8/4/2020,93702.0,719489.0,08 Aug,4,2020,13.02
Arkansas,8/4/2020,45381.0,533899.0,08 Aug,4,2020,8.5
American Samoa,8/4/2020,0.0,1267.0,08 Aug,4,2020,0.0
Arizona,8/4/2020,180505.0,971244.0,08 Aug,4,2020,18.58
California,8/4/2020,519427.0,8305713.0,08 Aug,4,2020,6.25
Colorado,8/4/2020,47968.0,721921.0,08 Aug,4,2020,6.64
Connecticut,8/4/2020,50110.0,836271.0,08 Aug,4,2020,5.99
District of Columbia,8/4/2020,12398.0,200127.0,08 Aug,4,2020,6.2
Delaware,8/4/2020,15137.0,189308.0,08 Aug,4,2020,8.0
Florida,8/4/2020,497330.0,3784458.0,08 Aug,4,2020,13.14
Georgia,8/4/2020,197948.0,1664412.0,08 Aug,4,2020,11.89
Guam,8/4/2020,375.0,22923.0,08 Aug,4,2020,1.64
Hawaii,8/4/2020,2448.0,159093.0,08 Aug,4,2020,1.54
Iowa,8/4/2020,46042.0,490371.0,08 Aug,4,2020,9.39
Idaho,8/4/2020,21675.0,186475.0,08 Aug,4,2020,11.62
Illinois,8/4/2020,185993.0,2850676.0,08 Aug,4,2020,6.52
Indiana,8/4/2020,69255.0,785018.0,08 Aug,4,2020,8.82
Kansas,8/4/2020,28876.0,301839.0,08 Aug,4,2020,9.57
Kentucky,8/4/2020,32197.0,605896.0,08 Aug,4,2020,5.31
Louisiana,8/4/2020,124461.0,1449857.0,08 Aug,4,2020,8.58
Massachusetts,8/4/2020,119203.0,1673078.0,08 Aug,4,2020,7.12
Maryland,8/4/2020,91854.0,972346.0,08 Aug,4,2020,9.45
Maine,8/4/2020,3975.0,175761.0,08 Aug,4,2020,2.26
Michigan,8/4/2020,93175.0,1954415.0,08 Aug,4,2020,4.77
Minnesota,8/4/2020,57162.0,1078695.0,08 Aug,4,2020,5.3
Missouri,8/4/2020,54080.0,946923.0,08 Aug,4,2020,5.71
Northern Mariana Islands,8/4/2020,46.0,12301.0,08 Aug,4,2020,0.37
Mississippi,8/4/2020,62199.0,463791.0,08 Aug,4,2020,13.41
Montana,8/4/2020,4314.0,181236.0,08 Aug,4,2020,2.38
North Carolina,8/4/2020,128161.0,1854026.0,08 Aug,4,2020,6.91
North Dakota,8/4/2020,6925.0,320395.0,08 Aug,4,2020,2.16
Nebraska,8/4/2020,26956.0,283859.0,08 Aug,4,2020,9.5
New Hampshire,8/4/2020,6660.0,246591.0,08 Aug,4,2020,2.7
New Jersey,8/4/2020,182970.0,2164936.0,08 Aug,4,2020,8.45
New Mexico,8/4/2020,21130.0,577810.0,08 Aug,4,2020,3.66
Nevada,8/4/2020,52179.0,489087.0,08 Aug,4,2020,10.67
New York,8/4/2020,417589.0,6153767.0,08 Aug,4,2020,6.79
Ohio,8/4/2020,95106.0,1555812.0,08 Aug,4,2020,6.11
Oklahoma,8/4/2020,39463.0,657276.0,08 Aug,4,2020,6.0
Oregon,8/4/2020,19699.0,419914.0,08 Aug,4,2020,4.69
Pennsylvania,8/4/2020,115009.0,1271529.0,08 Aug,4,2020,9.04
Puerto Rico,8/4/2020,19324.0,325296.0,08 Aug,4,2020,5.94
Rhode Island,8/4/2020,19390.0,380973.0,08 Aug,4,2020,5.09
South Carolina,8/4/2020,94190.0,740457.0,08 Aug,4,2020,12.72
South Dakota,8/4/2020,9079.0,115381.0,08 Aug,4,2020,7.87
Tennesee,8/4/2020,112441.0,1592650.0,08 Aug,4,2020,7.06
Texas,8/4/2020,451181.0,3884848.0,08 Aug,4,2020,11.61
Utah,8/4/2020,41907.0,544956.0,08 Aug,4,2020,7.69
Virginia,8/4/2020,94251.0,1164515.0,08 Aug,4,2020,8.09
Virgin Islands,8/4/2020,463.0,9775.0,08 Aug,4,2020,4.74
Vermont,8/4/2020,1431.0,98801.0,08 Aug,4,2020,1.45
Washington,8/4/2020,62267.0,1143993.0,08 Aug,4,2020,5.44
Wisconsin,8/4/2020,60171.0,989016.0,08 Aug,4,2020,6.08
West Virginia,8/4/2020,7051.0,298439.0,08 Aug,4,2020,2.36
Wyoming,8/4/2020,2884.0,55243.0,08 Aug,4,2020,5.22
Alaska,8/3/2020,4064.0,245807.0,08 Aug,3,2020,1.65
Alabama,8/3/2020,92661.0,711317.0,08 Aug,3,2020,13.03
Arkansas,8/3/2020,44597.0,527400.0,08 Aug,3,2020,8.46
American Samoa,8/3/2020,0.0,1267.0,08 Aug,3,2020,0.0
Arizona,8/3/2020,179497.0,964418.0,08 Aug,3,2020,18.61
California,8/3/2020,514901.0,8184696.0,08 Aug,3,2020,6.29
Colorado,8/3/2020,47716.0,714560.0,08 Aug,3,2020,6.68
Connecticut,8/3/2020,50062.0,829182.0,08 Aug,3,2020,6.04
District of Columbia,8/3/2020,12313.0,198815.0,08 Aug,3,2020,6.19
Delaware,8/3/2020,15055.0,187659.0,08 Aug,3,2020,8.02
Florida,8/3/2020,491884.0,3752798.0,08 Aug,3,2020,13.11
Georgia,8/3/2020,195435.0,1646401.0,08 Aug,3,2020,11.87
Guam,8/3/2020,368.0,22573.0,08 Aug,3,2020,1.63
Hawaii,8/3/2020,2242.0,157304.0,08 Aug,3,2020,1.43
Iowa,8/3/2020,45841.0,486475.0,08 Aug,3,2020,9.42
Idaho,8/3/2020,21344.0,184060.0,08 Aug,3,2020,11.6
Illinois,8/3/2020,184522.0,2808078.0,08 Aug,3,2020,6.57
Indiana,8/3/2020,68433.0,775482.0,08 Aug,3,2020,8.82
Kansas,8/3/2020,28876.0,301839.0,08 Aug,3,2020,9.57
Kentucky,8/3/2020,31508.0,598408.0,08 Aug,3,2020,5.27
Louisiana,8/3/2020,120846.0,1393910.0,08 Aug,3,2020,8.67
Massachusetts,8/3/2020,118657.0,1648689.0,08 Aug,3,2020,7.2
Maryland,8/3/2020,91144.0,960637.0,08 Aug,3,2020,9.49
Maine,8/3/2020,3970.0,174145.0,08 Aug,3,2020,2.28
Michigan,8/3/2020,92374.0,1926823.0,08 Aug,3,2020,4.79
Minnesota,8/3/2020,56560.0,1070925.0,08 Aug,3,2020,5.28
Missouri,8/3/2020,52887.0,936013.0,08 Aug,3,2020,5.65
Northern Mariana Islands,8/3/2020,46.0,12301.0,08 Aug,3,2020,0.37
Mississippi,8/3/2020,61125.0,462717.0,08 Aug,3,2020,13.21
Montana,8/3/2020,4233.0,179508.0,08 Aug,3,2020,2.36
North Carolina,8/3/2020,126532.0,1837410.0,08 Aug,3,2020,6.89
North Dakota,8/3/2020,6776.0,315710.0,08 Aug,3,2020,2.15
Nebraska,8/3/2020,26702.0,281106.0,08 Aug,3,2020,9.5
New Hampshire,8/3/2020,6634.0,243785.0,08 Aug,3,2020,2.72
New Jersey,8/3/2020,182614.0,2164580.0,08 Aug,3,2020,8.44
New Mexico,8/3/2020,21016.0,574253.0,08 Aug,3,2020,3.66
Nevada,8/3/2020,51199.0,484866.0,08 Aug,3,2020,10.56
New York,8/3/2020,416843.0,6082774.0,08 Aug,3,2020,6.85
Ohio,8/3/2020,93963.0,1535543.0,08 Aug,3,2020,6.12
Oklahoma,8/3/2020,38602.0,638063.0,08 Aug,3,2020,6.05
Oregon,8/3/2020,19366.0,417131.0,08 Aug,3,2020,4.64
Pennsylvania,8/3/2020,114155.0,1256569.0,08 Aug,3,2020,9.08
Puerto Rico,8/3/2020,18791.0,324763.0,08 Aug,3,2020,5.79
Rhode Island,8/3/2020,19246.0,376009.0,08 Aug,3,2020,5.12
South Carolina,8/3/2020,92951.0,731675.0,08 Aug,3,2020,12.7
South Dakota,8/3/2020,9020.0,114648.0,08 Aug,3,2020,7.87
Tennesee,8/3/2020,110636.0,1574533.0,08 Aug,3,2020,7.03
Texas,8/3/2020,442014.0,3834586.0,08 Aug,3,2020,11.53
Utah,8/3/2020,41529.0,540182.0,08 Aug,3,2020,7.69
Virginia,8/3/2020,93106.0,1151604.0,08 Aug,3,2020,8.08
Virgin Islands,8/3/2020,439.0,9436.0,08 Aug,3,2020,4.65
Vermont,8/3/2020,1427.0,97238.0,08 Aug,3,2020,1.47
Washington,8/3/2020,61428.0,1127619.0,08 Aug,3,2020,5.45
Wisconsin,8/3/2020,59401.0,970836.0,08 Aug,3,2020,6.12
West Virginia,8/3/2020,6973.0,295046.0,08 Aug,3,2020,2.36
Wyoming,8/3/2020,2848.0,54880.0,08 Aug,3,2020,5.19
Alaska,8/2/2020,3984.0,243090.0,08 Aug,2,2020,1.64
Alabama,8/2/2020,91444.0,703437.0,08 Aug,2,2020,13.0
Arkansas,8/2/2020,43173.0,514581.0,08 Aug,2,2020,8.39
American Samoa,8/2/2020,0.0,1267.0,08 Aug,2,2020,0.0
Arizona,8/2/2020,178467.0,956428.0,08 Aug,2,2020,18.66
California,8/2/2020,509162.0,8035975.0,08 Aug,2,2020,6.34
Colorado,8/2/2020,47267.0,703954.0,08 Aug,2,2020,6.71
Connecticut,8/2/2020,49810.0,793996.0,08 Aug,2,2020,6.27
District of Columbia,8/2/2020,12274.0,197192.0,08 Aug,2,2020,6.22
Delaware,8/2/2020,14949.0,184911.0,08 Aug,2,2020,8.08
Florida,8/2/2020,487132.0,3720997.0,08 Aug,2,2020,13.09
Georgia,8/2/2020,193177.0,1624640.0,08 Aug,2,2020,11.89
Guam,8/2/2020,367.0,22052.0,08 Aug,2,2020,1.66
Hawaii,8/2/2020,2197.0,154514.0,08 Aug,2,2020,1.42
Iowa,8/2/2020,45492.0,484118.0,08 Aug,2,2020,9.4
Idaho,8/2/2020,21114.0,183034.0,08 Aug,2,2020,11.54
Illinois,8/2/2020,183224.0,2779603.0,08 Aug,2,2020,6.59
Indiana,8/2/2020,67857.0,769043.0,08 Aug,2,2020,8.82
Kansas,8/2/2020,27812.0,292507.0,08 Aug,2,2020,9.51
Kentucky,8/2/2020,31185.0,594873.0,08 Aug,2,2020,5.24
Louisiana,8/2/2020,119747.0,1379440.0,08 Aug,2,2020,8.68
Massachusetts,8/2/2020,118458.0,1621729.0,08 Aug,2,2020,7.3
Maryland,8/2/2020,90274.0,944786.0,08 Aug,2,2020,9.55
Maine,8/2/2020,3958.0,172074.0,08 Aug,2,2020,2.3
Michigan,8/2/2020,91761.0,1901841.0,08 Aug,2,2020,4.82
Minnesota,8/2/2020,55947.0,1054962.0,08 Aug,2,2020,5.3
Missouri,8/2/2020,51840.0,920290.0,08 Aug,2,2020,5.63
Northern Mariana Islands,8/2/2020,45.0,11764.0,08 Aug,2,2020,0.38
Mississippi,8/2/2020,60553.0,462145.0,08 Aug,2,2020,13.1
Montana,8/2/2020,4193.0,174295.0,08 Aug,2,2020,2.41
North Carolina,8/2/2020,125219.0,1813510.0,08 Aug,2,2020,6.9
North Dakota,8/2/2020,6649.0,311152.0,08 Aug,2,2020,2.14
Nebraska,8/2/2020,26391.0,277243.0,08 Aug,2,2020,9.52
New Hampshire,8/2/2020,6613.0,240675.0,08 Aug,2,2020,2.75
New Jersey,8/2/2020,182350.0,2145878.0,08 Aug,2,2020,8.5
New Mexico,8/2/2020,20796.0,565886.0,08 Aug,2,2020,3.67
Nevada,8/2/2020,50205.0,482119.0,08 Aug,2,2020,10.41
